id,level_id,title,code,options,tag
ba69a6b2-2ee5-4e4d-a139-8bb469db60a0,621a99fa-161b-48ff-8248-56d053cfa5cf,Arrow Preserves this,"const obj = { val: 10, fn() { setTimeout(() => { console.log(this.val); }, 0); } }; obj.fn();","[{""key"":""A"",""lines"":[""10""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""null""],""is_correct"":false}]",js_core_v8
bcb94007-a1f8-4c9c-9bb5-d61720069f7e,621a99fa-161b-48ff-8248-56d053cfa5cf,this Lost in Callback,"const obj = { val: 10, fn() { setTimeout(function() { console.log(this.val); }, 0); } }; obj.fn();","[{""key"":""A"",""lines"":[""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""10""],""is_correct"":false},{""key"":""C"",""lines"":[""null""],""is_correct"":false}]",js_core_v8
be60939f-d8bd-4ef8-917f-48148e526a67,dba47640-7f84-4270-820f-047fe54e4515,Temporal Dead Zone,console.log(a); let a = 5;,"[{""key"":""A"",""lines"":[""ReferenceError: Cannot access 'a' before initialization""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""5""],""is_correct"":false}]",js_core_v8
be704589-677c-4798-89d8-37f0a0584721,6c54cf32-2028-46ad-9a3d-36e6c763fbc9,Intersection Type,"type A = { x: number }; type B = { y: number }; const obj: A & B = { x: 1, y: 2 }; console.log(obj.x + obj.y);","[{""key"":""A"",""lines"":[""3""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""NaN""],""is_correct"":false}]",js_core_v8
bf7572b1-7209-4ce7-8bc1-70722a715051,e828bcad-8531-45fe-8f26-f597176e6b4e,EventEmitter Basic,"const emitter = new EventTarget(); emitter.addEventListener(""greet"", () => console.log(""hello"")); emitter.dispatchEvent(new Event(""greet"")); console.log(""done"");","[{""key"":""A"",""lines"":[""hello"",""done""],""is_correct"":true},{""key"":""B"",""lines"":[""done"",""hello""],""is_correct"":false},{""key"":""C"",""lines"":[""hello""],""is_correct"":false}]",js_core_v8
bf972422-cc4b-461e-ad3e-7c4da64135ea,27016f62-4516-40fb-88f0-2bba5bbbe453,Arrow vs Regular Return,const double = x => x * 2; const triple = (x) => { x * 3; }; console.log(double(4)); console.log(triple(4));,"[{""key"":""A"",""lines"":[""8"",""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""8"",""12""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
bfbf2c5b-e42f-4e57-bd84-48d8418da80a,e828bcad-8531-45fe-8f26-f597176e6b4e,Emit with No Listeners,"class Emitter { constructor() { this.events = {}; } on(e,fn) { (this.events[e]=this.events[e]||[]).push(fn); } emit(e) { (this.events[e]||[]).forEach(fn=>fn()); } } const em = new Emitter(); em.emit(""nothing""); console.log(""ok"");","[{""key"":""A"",""lines"":[""ok""],""is_correct"":true},{""key"":""B"",""lines"":[""TypeError""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""ok""],""is_correct"":false}]",js_core_v8
c3074593-26dc-4aef-b929-777e6a62303c,6807e7e4-0000-45cd-9fc0-328c60d38c98,find vs findIndex,"const arr = [5, 12, 8, 130]; console.log(arr.find(x => x > 10)); console.log(arr.findIndex(x => x > 10));","[{""key"":""A"",""lines"":[""12"",""1""],""is_correct"":true},{""key"":""B"",""lines"":[""12"",""12""],""is_correct"":false},{""key"":""C"",""lines"":[""130"",""1""],""is_correct"":false}]",js_core_v8
c50d5815-87e5-4f59-854d-fe7bba15176d,978cabe5-d262-4b5a-871a-eeddcddddab1,Record Utility,"const scores: Record<string, number> = { alice: 90, bob: 85 }; console.log(scores[""alice""]); console.log(scores[""carol""]);","[{""key"":""A"",""lines"":[""90"",""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""90"",""null""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
c7eecc13-1d46-4f3f-80fa-e569648e54eb,6c54cf32-2028-46ad-9a3d-36e6c763fbc9,keyof Operator,"type Person = { name: string; age: number }; function get<T, K extends keyof T>(obj: T, key: K) { return obj[key]; } const p = { name: ""Bob"", age: 30 }; console.log(get(p, ""name"")); console.log(get(p, ""age""));","[{""key"":""A"",""lines"":[""Bob"",""30""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""name"",""age""],""is_correct"":false}]",js_core_v8
caf2609b-a5c6-440d-9524-c574a6fc031f,65dbc9a2-57d7-40d5-a266-a7f045f9e808,const Reassignment,"const b = 1;
b = 2;
console.log(b);","[{""key"":""A"",""lines"":[""2""],""is_correct"":false},{""key"":""B"",""lines"":[""1""],""is_correct"":false},{""key"":""C"",""lines"":[""TypeError: Assignment to constant variable""],""is_correct"":true}]",js_core_v8
ccd24995-c5c2-412d-a3c1-bef85089c3c0,79b93a68-d914-43de-9d9b-ed749a2b9af8,delete Property,"const obj = { x: 1, y: 2 }; delete obj.x; console.log(obj.x); console.log(""x"" in obj);","[{""key"":""A"",""lines"":[""undefined"",""false""],""is_correct"":true},{""key"":""B"",""lines"":[""null"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""true""],""is_correct"":false}]",js_core_v8
ccf5f956-1569-4617-9013-1b4afe215d4b,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Logical Assignment,let x = 0; x ||= 5; console.log(x); let y = 1; y &&= 10; console.log(y);,"[{""key"":""A"",""lines"":[""5"",""10""],""is_correct"":true},{""key"":""B"",""lines"":[""0"",""10""],""is_correct"":false},{""key"":""C"",""lines"":[""5"",""1""],""is_correct"":false}]",js_core_v8
cdb07c5b-05cf-4f23-a7b2-5212f3ab82e9,65dbc9a2-57d7-40d5-a266-a7f045f9e808,Function Hoisting vs var,"console.log(foo());
console.log(bar);

function foo() { return 'foo'; }
var bar = 'bar';","[{""key"":""A"",""lines"":[""foo"",""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""foo"",""bar""],""is_correct"":false},{""key"":""C"",""lines"":[""ReferenceError"",""undefined""],""is_correct"":false}]",js_core_v8
cdd21d2d-f487-4e35-b125-8cdb48c1b6f3,6807e7e4-0000-45cd-9fc0-328c60d38c98,flat Array,"const arr = [1, [2, [3, [4]]]]; console.log(arr.flat()); console.log(arr.flat(Infinity));","[{""key"":""A"",""lines"":[""[1, 2, [3, [4]]]"",""[1, 2, 3, 4]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 3, 4]"",""[1, 2, 3, 4]""],""is_correct"":false},{""key"":""C"",""lines"":[""[1, [2, [3, [4]]]]"",""[1, 2, 3, 4]""],""is_correct"":false}]",js_core_v8
cde33814-c3e8-4420-bac1-8f2f47d130ed,79b93a68-d914-43de-9d9b-ed749a2b9af8,Object Spread,"const a = { x: 1, y: 2 }; const b = { ...a, y: 10, z: 3 }; console.log(b.x); console.log(b.y); console.log(b.z);","[{""key"":""A"",""lines"":[""1"",""10"",""3""],""is_correct"":true},{""key"":""B"",""lines"":[""1"",""2"",""3""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""10"",""3""],""is_correct"":false}]",js_core_v8
d187629d-d25b-4993-be8d-a03d7fe74a06,6807e7e4-0000-45cd-9fc0-328c60d38c98,includes vs indexOf,"const arr = [1, 2, NaN]; console.log(arr.includes(NaN)); console.log(arr.indexOf(NaN));","[{""key"":""A"",""lines"":[""true"",""-1""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""-1""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""2""],""is_correct"":false}]",js_core_v8
d20efe88-e286-444b-a526-2dfc2d41ce17,4f748f49-ead6-4339-996c-830b2cd8b227,JSON in localStorage,"const obj = { a: 1 }; localStorage.setItem(""data"", JSON.stringify(obj)); const result = JSON.parse(localStorage.getItem(""data"")); console.log(result.a); console.log(typeof result);","[{""key"":""A"",""lines"":[""1"",""object""],""is_correct"":true},{""key"":""B"",""lines"":[""1"",""string""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""object""],""is_correct"":false}]",js_core_v8
d381cc37-05ea-41ea-af0a-d869e3477073,e828bcad-8531-45fe-8f26-f597176e6b4e,CustomEvent Detail,"const el = new EventTarget(); el.addEventListener(""msg"", (e) => console.log(e.detail)); el.dispatchEvent(new CustomEvent(""msg"", { detail: ""hello"" }));","[{""key"":""A"",""lines"":[""hello""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""[object CustomEvent]""],""is_correct"":false}]",js_core_v8
d5285b43-053a-4b14-b0c2-071d916e8cd1,79b93a68-d914-43de-9d9b-ed749a2b9af8,Computed Property Keys,"const key = ""score""; const obj = { [key]: 100 }; console.log(obj.score); console.log(obj.key);","[{""key"":""A"",""lines"":[""100"",""undefined""],""is_correct"":true},{""key"":""B"",""lines"":[""100"",""100""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""100""],""is_correct"":false}]",js_core_v8
d5a6a6f8-1d48-4b6b-be90-984566c1a437,621a99fa-161b-48ff-8248-56d053cfa5cf,this in Method,"const obj = { name: ""Alice"", greet() { console.log(this.name); } }; obj.greet();","[{""key"":""A"",""lines"":[""Alice""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""obj""],""is_correct"":false}]",js_core_v8
d81eb9cd-bd7f-431c-b43c-4c3870c437ae,4f748f49-ead6-4339-996c-830b2cd8b227,localStorage setItem,"localStorage.setItem(""key"", ""value""); console.log(localStorage.getItem(""key"")); console.log(typeof localStorage.getItem(""key""));","[{""key"":""A"",""lines"":[""value"",""string""],""is_correct"":true},{""key"":""B"",""lines"":[""value"",""object""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
d8923d9c-3753-41da-afe6-a1ed90f12544,120a5dcb-a297-4209-904a-28a534fbf8fc,Multiple Promises Race,"console.log(""sync""); setTimeout(() => console.log(""macro""), 0); Promise.resolve().then(() => { setTimeout(() => console.log(""inner macro""), 0); console.log(""micro""); });","[{""key"":""A"",""lines"":[""sync"",""micro"",""macro"",""inner macro""],""is_correct"":true},{""key"":""B"",""lines"":[""sync"",""macro"",""micro"",""inner macro""],""is_correct"":false},{""key"":""C"",""lines"":[""sync"",""micro"",""inner macro"",""macro""],""is_correct"":false}]",js_core_v8
d8d12f6e-2341-4222-abd7-4ab2b91a226d,dba47640-7f84-4270-820f-047fe54e4515,var in Block Scope,{ var x = 10; } console.log(x);,"[{""key"":""A"",""lines"":[""10""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""ReferenceError""],""is_correct"":false}]",js_core_v8
db17a532-289d-44cb-9511-9a89cc5b9cb6,4f748f49-ead6-4339-996c-830b2cd8b227,localStorage Missing Key,"localStorage.clear(); const val = localStorage.getItem(""missing""); console.log(val); console.log(val === null);","[{""key"":""A"",""lines"":[""null"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""null"",""false""],""is_correct"":false}]",js_core_v8
de736b4d-902e-4ab6-9fee-b4100030ed94,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Typeof Expressions,console.log(typeof null); console.log(typeof undefined); console.log(typeof NaN);,"[{""key"":""A"",""lines"":[""object"",""undefined"",""number""],""is_correct"":true},{""key"":""B"",""lines"":[""null"",""undefined"",""NaN""],""is_correct"":false},{""key"":""C"",""lines"":[""object"",""null"",""number""],""is_correct"":false}]",js_core_v8
deb91967-5994-43f5-ba2b-50b89def1526,63b970d8-27c9-4374-8f14-c3c6537040a1,sort Descending,"const arr = [3, 1, 4, 1, 5]; arr.sort((a, b) => b - a); console.log(arr);","[{""key"":""A"",""lines"":[""[5, 4, 3, 1, 1]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 1, 3, 4, 5]""],""is_correct"":false},{""key"":""C"",""lines"":[""[3, 1, 4, 1, 5]""],""is_correct"":false}]",js_core_v8
df33192a-a4ff-4bb2-a65a-14dc4034b87d,120a5dcb-a297-4209-904a-28a534fbf8fc,Nested setTimeout,"console.log(""a""); setTimeout(() => { console.log(""b""); setTimeout(() => console.log(""c""), 0); }, 0); console.log(""d"");","[{""key"":""A"",""lines"":[""a"",""d"",""b"",""c""],""is_correct"":true},{""key"":""B"",""lines"":[""a"",""b"",""c"",""d""],""is_correct"":false},{""key"":""C"",""lines"":[""a"",""d"",""c"",""b""],""is_correct"":false}]",js_core_v8
e3039fb8-d141-4485-8bf0-e4049fdf4e16,63b970d8-27c9-4374-8f14-c3c6537040a1,sort Mixed Types,"const arr = [10, 1, 21, 2]; arr.sort(); console.log(arr);","[{""key"":""A"",""lines"":[""[1, 10, 2, 21]""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 10, 21]""],""is_correct"":false},{""key"":""C"",""lines"":[""[10, 1, 21, 2]""],""is_correct"":false}]",js_core_v8
e3afbf54-9253-4e06-a3b1-3e6dbe43df57,0cd747c8-84db-4c5f-bd20-4ef26f1426d9,Closure with setTimeout,"for (var i = 0; i < 3; i++) { setTimeout(function() { console.log(i); }, 0); }","[{""key"":""A"",""lines"":[""3"",""3"",""3""],""is_correct"":true},{""key"":""B"",""lines"":[""0"",""1"",""2""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
e5ffcd1a-92dc-4bf6-9bb4-d201d345eca3,4f748f49-ead6-4339-996c-830b2cd8b227,Date.now() type,const ts = Date.now(); console.log(typeof ts); console.log(ts > 0);,"[{""key"":""A"",""lines"":[""number"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""string"",""true""],""is_correct"":false},{""key"":""C"",""lines"":[""number"",""false""],""is_correct"":false}]",js_core_v8
e7c6e70d-8e77-4bc2-8362-7a806333f09a,27016f62-4516-40fb-88f0-2bba5bbbe453,Returning Function,function multiplier(x) { return function(y) { return x * y; }; } const triple = multiplier(3); console.log(triple(7));,"[{""key"":""A"",""lines"":[""21""],""is_correct"":true},{""key"":""B"",""lines"":[""10""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
ea1ea93d-daa1-4897-8c5b-2fff4bbf5dfc,d312e123-05ab-4d5e-b6da-a4b82f790340,Skip Elements,"const [, second, , fourth] = [10, 20, 30, 40]; console.log(second); console.log(fourth);","[{""key"":""A"",""lines"":[""20"",""40""],""is_correct"":true},{""key"":""B"",""lines"":[""10"",""30""],""is_correct"":false},{""key"":""C"",""lines"":[""20"",""undefined""],""is_correct"":false}]",js_core_v8
ee929f07-0cf8-4ee9-b1b0-e9135006b9e2,7bfacaa9-0ada-484b-9f37-ef63d4c0145f,Ternary and Falsy,"console.log(0 ? ""yes"" : ""no""); console.log("""" ? 1 : 2); console.log("" "" ? ""a"" : ""b"");","[{""key"":""A"",""lines"":[""no"",""2"",""a""],""is_correct"":true},{""key"":""B"",""lines"":[""no"",""2"",""b""],""is_correct"":false},{""key"":""C"",""lines"":[""yes"",""1"",""a""],""is_correct"":false}]",js_core_v8
ef3744d2-51b0-4d38-a134-2b9e429a4745,800a76ec-4de2-4864-b446-8bea5d790ef3,Arguments vs Rest,"function a() { console.log(arguments.length); } const b = (...args) => { console.log(args.length); }; a(1,2,3); b(1,2,3);","[{""key"":""A"",""lines"":[""3"",""3""],""is_correct"":true},{""key"":""B"",""lines"":[""3"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""3""],""is_correct"":false}]",js_core_v8
f0441034-aab5-4a72-89f7-56b3bc1554d1,800a76ec-4de2-4864-b446-8bea5d790ef3,Arguments in Arrow,"const fn = () => { console.log(arguments); }; fn(1, 2, 3);","[{""key"":""A"",""lines"":[""ReferenceError: arguments is not defined""],""is_correct"":true},{""key"":""B"",""lines"":[""[1, 2, 3]""],""is_correct"":false},{""key"":""C"",""lines"":[""Arguments [1, 2, 3]""],""is_correct"":false}]",js_core_v8
f1d6bc2e-d499-4451-a0e5-9cf4c64bfab1,978cabe5-d262-4b5a-871a-eeddcddddab1,Generic Array,"function first<T>(arr: T[]): T { return arr[0]; } console.log(first([1, 2, 3])); console.log(first([""a"", ""b""]));","[{""key"":""A"",""lines"":[""1"",""a""],""is_correct"":true},{""key"":""B"",""lines"":[""[1,2,3]"",""['a','b']""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined"",""undefined""],""is_correct"":false}]",js_core_v8
f22b95b0-2bfd-4bb5-99d5-107bd3189688,57f173c5-9d58-4baf-af61-f6c33e226985,NaN Behavior,"console.log(NaN === NaN); console.log(isNaN(""hello"")); console.log(Number.isNaN(""hello""));","[{""key"":""A"",""lines"":[""false"",""true"",""false""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""false"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""true"",""true""],""is_correct"":false}]",js_core_v8
f26f32b0-8af0-4ad7-bdcd-8c5d2be45925,57f173c5-9d58-4baf-af61-f6c33e226985,Boolean Coercion,"console.log(Boolean(0)); console.log(Boolean("""")); console.log(Boolean([]));","[{""key"":""A"",""lines"":[""false"",""false"",""true""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""false"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""false"",""true""],""is_correct"":false}]",js_core_v8
f660c448-bbd2-439e-b635-7ae37ebe31bc,978cabe5-d262-4b5a-871a-eeddcddddab1,Generic Pair,"function pair<A, B>(a: A, b: B): [A, B] { return [a, b]; } const result = pair(""x"", 10); console.log(result[0]); console.log(result[1]);","[{""key"":""A"",""lines"":[""x"",""10""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""10"",""x""],""is_correct"":false}]",js_core_v8
f955a9b7-ecfe-482d-be54-188aa42cbd30,800a76ec-4de2-4864-b446-8bea5d790ef3,Reassigning Object Param,"function replace(obj) { obj = { name: ""Bob"" }; } const user = { name: ""Alice"" }; replace(user); console.log(user.name);","[{""key"":""A"",""lines"":[""Alice""],""is_correct"":true},{""key"":""B"",""lines"":[""Bob""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
faa2a8c4-7f91-432a-86a8-b12041bad1e7,978cabe5-d262-4b5a-871a-eeddcddddab1,Identity Function,"function identity<T>(val: T): T { return val; } console.log(identity(42)); console.log(identity(""hi""));","[{""key"":""A"",""lines"":[""42"",""hi""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""T"",""T""],""is_correct"":false}]",js_core_v8
fb23ab6a-345e-472c-b70c-3226b39d0f72,79b93a68-d914-43de-9d9b-ed749a2b9af8,Property Shorthand,"const name = ""Alice""; const age = 25; const user = { name, age }; console.log(user.name); console.log(user.age);","[{""key"":""A"",""lines"":[""Alice"",""25""],""is_correct"":true},{""key"":""B"",""lines"":[""undefined"",""undefined""],""is_correct"":false},{""key"":""C"",""lines"":[""name"",""age""],""is_correct"":false}]",js_core_v8
fca85e34-61c7-436b-9695-7511aaa0aa84,0cd747c8-84db-4c5f-bd20-4ef26f1426d9,Closure Mutation,"function init() { let secret = 42; return { reveal: () => secret, change: (v) => { secret = v; } }; } const m = init(); m.change(100); console.log(m.reveal());","[{""key"":""A"",""lines"":[""100""],""is_correct"":true},{""key"":""B"",""lines"":[""42""],""is_correct"":false},{""key"":""C"",""lines"":[""undefined""],""is_correct"":false}]",js_core_v8
fd73a9eb-54fa-4c1e-af34-5279c45f7c77,79b93a68-d914-43de-9d9b-ed749a2b9af8,Property in Operator,"const obj = { a: undefined }; console.log(""a"" in obj); console.log(""b"" in obj);","[{""key"":""A"",""lines"":[""true"",""false""],""is_correct"":true},{""key"":""B"",""lines"":[""false"",""false""],""is_correct"":false},{""key"":""C"",""lines"":[""true"",""true""],""is_correct"":false}]",js_core_v8
ffc77397-38c6-41e0-ad8b-f798a1f35c7b,65dbc9a2-57d7-40d5-a266-a7f045f9e808,const Object Mutation,"const obj = { x: 1 };
obj.x = 99;
console.log(obj.x);","[{""key"":""A"",""lines"":[""1""],""is_correct"":false},{""key"":""B"",""lines"":[""TypeError""],""is_correct"":false},{""key"":""C"",""lines"":[""99""],""is_correct"":true}]",js_core_v8
